now_us,bytes_acked,mss,rtt_us,tp_delivered_rate,tp_rate_interval_us,tp_delivered,lost,retrans,app_limited
82742197,23220924,1308,32773152,8879,32769718,17754,0,0,0
82743481,23222232,1308,32770993,8880,32788439,17755,0,0,0
82758241,23223540,1308,32785753,8881,32789723,17756,0,0,0
82758293,23224848,1308,32782361,8882,32804483,17757,0,0,0
82796144,23226156,1308,32802449,8883,32804535,17758,0,0,0
82796212,23227464,1308,32802517,8883,32802511,17759,0,0,0
82835115,23230080,1308,32839698,8884,32802579,17761,0,0,0
82835159,23231388,1308,32836298,8885,32841374,17762,0,0,0
82835180,23232696,1308,32836319,8881,32841261,17763,0,0,0
82843016,23234004,1308,32840711,8882,32841282,17764,0,0,0
82877883,23235312,1308,32875578,8883,32849118,17765,0,0,0
82877934,23236620,1308,32872185,8884,32883985,17766,0,0,0
82878480,23237928,1308,32872731,8885,32884036,17767,0,0,0
82878530,23239236,1308,32869337,8886,32884582,17768,0,0,0
82882311,23240544,1308,32873118,8887,32884632,17769,0,0,0
82918296,23241852,1308,32905658,8888,32888413,17770,0,0,0
82918339,23243160,1308,32905701,8889,32924398,17771,0,0,0
82918387,23245776,1308,32884471,8890,32924441,17773,0,0,0
82918408,23248392,1308,32882769,8891,32884533,17775,0,0,0
82918541,23251008,1308,32879457,8892,32884444,17777,0,0,0
82918581,23252316,1308,32876052,8889,32884396,17778,0,0,0
82923502,23253624,1308,32880973,8890,32884436,17779,0,0,0
82923551,23254932,1308,32877577,8891,32889357,17780,0,0,0
82955964,23256240,1308,32909990,8892,32889406,17781,0,0,0
82956016,23257548,1308,32906597,8893,32921819,17782,0,0,0
82956039,23258856,1308,32904898,8894,32921871,17783,0,0,0
82958781,23260164,1308,32907640,8895,32921894,17784,0,0,0
82996567,23261472,1308,32923164,8896,32924636,17785,0,0,0
82996637,23262780,1308,32923234,8896,32923222,17786,0,0,0
82996661,23264088,1308,32921535,8897,32923292,17787,0,0,0
82997164,23265396,1308,32922038,8897,32923205,17788,0,0,0
82997216,23266704,1308,32918645,8898,32923708,17789,0,0,0
82998805,23268012,1308,32920234,8894,32923601,17790,0,0,0
83003165,23269320,1308,32921148,8895,32925190,17791,0,0,0
83003207,23270628,1308,32921190,8896,32929550,17792,0,0,0
83037074,23271936,1308,32951611,8897,32929592,17793,0,0,0
83037132,23273244,1308,32951669,8898,32963459,17794,0,0,0
83037156,23274552,1308,32948247,8899,32963517,17795,0,0,0
83037176,23275860,1308,32948267,8900,32963541,17796,0,0,0
83037195,23277168,1308,32944841,8901,32963561,17797,0,0,0
83042897,23278476,1308,32950543,8902,32963580,17798,0,0,0
83075923,23281092,1308,32962335,8903,32969282,17800,0,0,0
83075974,23282400,1308,32960663,8904,32962396,17801,0,0,0
83075996,23283708,1308,32960685,8904,32962338,17802,0,0,0
83078719,23285016,1308,32959962,8905,32962360,17803,0,0,0
83082831,23286324,1308,32964074,8900,32964894,17804,0,0,0
83115037,23287632,1308,32992833,8901,32969006,17805,0,0,0
83115083,23288940,1308,32992879,8902,33001212,17806,0,0,0
83118570,23290248,1308,32992920,8903,33001258,17807,0,0,0
83119102,23291556,1308,32991729,8904,33004745,17808,0,0,0
83142291,23292864,1308,33014918,8905,33005277,17809,0,0,0
83142367,23294172,1308,33011547,8906,33028466,17810,0,0,0
83142391,23295480,1308,33011571,8907,33028542,17811,0,0,0
83142412,23296788,1308,33008146,8908,33028566,17812,0,0,0
83158629,23298096,1308,33024363,8909,33028587,17813,0,0,0
83158684,23299404,1308,33020971,8910,33044804,17814,0,0,0
83158706,23300712,1308,33020993,8911,33044859,17815,0,0,0
83198088,23302020,1308,33044030,8912,33044881,17816,0,0,0
83198162,23303328,1308,33044104,8912,33044090,17817,0,0,0
83198187,23304636,1308,33042406,8913,33044164,17818,0,0,0
83198206,23305944,1308,33042425,8913,33044084,17819,0,0,0
83198226,23307252,1308,33038998,8914,33044103,17820,0,0,0
83198569,23308560,1308,33039341,8910,33043963,17821,0,0,0
83235645,23309868,1308,33072969,8911,33044306,17822,0,0,0
83235695,23311176,1308,33073019,8912,33081382,17823,0,0,0
83235720,23312484,1308,33069597,8913,33081432,17824,0,0,0
83236141,23313792,1308,33070018,8914,33081457,17825,0,0,0
83238006,23315100,1308,33068436,8915,33081878,17826,0,0,0
83242737,23316408,1308,33073167,8916,33083743,17827,0,0,0
83278591,23317716,1308,33105574,8917,33088474,17828,0,0,0
83278639,23319024,1308,33105622,8918,33124328,17829,0,0,0
83278663,23320332,1308,33084906,8919,33124376,17830,0,0,0
83316137,23321640,1308,33122380,8919,33084945,17831,0,0,0
83316188,23322948,1308,33120708,8920,33122419,17832,0,0,0
83316211,23325564,1308,33119007,8920,33122386,17834,0,0,0
83318640,23326872,1308,33117988,8921,33122379,17835,0,0,0
83318684,23328180,1308,33118032,8919,33124471,17836,0,0,0
83323613,23330796,1308,33119513,8920,33124515,17838,0,0,0
83342421,23332104,1308,33134873,8921,33129412,17839,0,0,0
83342473,23333412,1308,33134925,8922,33148220,17840,0,0,0
83342675,23334720,1308,33131679,8923,33148272,17841,0,0,0
83356944,23336028,1308,33145948,8924,33148474,17842,0,0,0
83356996,23337336,1308,33123227,8925,33162743,17843,0,0,0
83358710,23338644,1308,33124941,8925,33123250,17844,0,0,0
83395184,23339952,1308,33159691,8926,33124964,17845,0,0,0
83395382,23341260,1308,33159889,8926,33161395,17846,0,0,0
83395408,23342568,1308,33156466,8927,33161593,17847,0,0,0
83395428,23343876,1308,33156486,8924,33161559,17848,0,0,0
83398416,23345184,1308,33156025,8925,33161579,17849,0,0,0
83398458,23346492,1308,33156067,8925,33164239,17850,0,0,0
83435941,23347800,1308,33190102,8926,33164281,17851,0,0,0
83435989,23349108,1308,33190150,8927,33201764,17852,0,0,0
83436014,23350416,1308,33186726,8928,33201812,17853,0,0,0
83436033,23351724,1308,33186745,8929,33201837,17854,0,0,0
83436053,23353032,1308,33183317,8930,33201856,17855,0,0,0
83436071,23354340,1308,33183335,8931,33201876,17856,0,0,0
83436167,23355648,1308,33179982,8932,33201894,17857,0,0,0
83474459,23356956,1308,33201192,8933,33201990,17858,0,0,0
83474507,23358264,1308,33201240,8933,33201254,17859,0,0,0
83474531,23359572,1308,33199540,8934,33201302,17860,0,0,0
83474551,23360880,1308,33199560,8934,33201219,17861,0,0,0
83474599,23362188,1308,33196158,8935,33201239,17862,0,0,0
83474618,23363496,1308,33196177,8932,33201133,17863,0,0,0
83474637,23364804,1308,33192747,8933,33201152,17864,0,0,0
83474658,23366112,1308,33192768,8933,33201138,17865,0,0,0
83474676,23367420,1308,33189337,8934,33201159,17866,0,0,0
83474694,23368728,1308,33189355,8935,33201177,17867,0,0,0
83474714,23370036,1308,33185925,8936,33201195,17868,0,0,0
83474732,23371344,1308,33185943,8937,33201215,17869,0,0,0
83474765,23372652,1308,33182527,8938,33201233,17870,0,0,0
83474783,23373960,1308,33182545,8939,33201266,17871,0,0,0
83474802,23376576,1308,33161003,8940,33201284,17873,0,0,0
83474821,23379192,1308,33159297,8941,33161065,17875,0,0,0
83474841,23380500,1308,33155867,8942,33160976,17876,0,0,0
83474859,23381808,1308,33155885,8938,33160832,17877,0,0,0
83474877,23383116,1308,33152453,8939,33160850,17878,0,0,0
83474895,23384424,1308,33152471,8940,33160868,17879,0,0,0
83474922,23385732,1308,33149048,8941,33160886,17880,0,0,0
83477764,23387040,1308,33151890,8942,33160913,17881,0,0,0
83477794,23388348,1308,33148470,8943,33163755,17882,0,0,0
83477814,23389656,1308,33146765,8944,33163785,17883,0,0,0
83477833,23390964,1308,33146784,8945,33163805,17884,0,0,0
83477851,23392272,1308,33124864,8946,33163824,17885,0,0,0
83477869,23393580,1308,33124882,8946,33124923,17886,0,0,0
83477888,23394888,1308,33123175,8947,33124941,17887,0,0,0
83477906,23396196,1308,33123193,8947,33124854,17888,0,0,0
83477939,23397504,1308,33119776,8948,33124872,17889,0,0,0
83477959,23398812,1308,33119796,8943,33124715,17890,0,0,0
83477979,23400120,1308,33116365,8944,33124735,17891,0,0,0
83477998,23401428,1308,33116384,8945,33124755,17892,0,0,0
83478017,23402736,1308,33112952,8946,33124774,17893,0,0,0
83478035,23404044,1308,33112970,8947,33124793,17894,0,0,0
83478054,23405352,1308,33109538,8948,33124811,17895,0,0,0
83478072,23406660,1308,33109556,8949,33124830,17896,0,0,0
83478103,23407968,1308,33106136,8950,33124848,17897,0,0,0
83478122,23409276,1308,33106155,8951,33124879,17898,0,0,0
83478141,23410584,1308,33102724,8952,33124898,17899,0,0,0
83478159,23411892,1308,33102742,8953,33124917,17900,0,0,0
83478178,23413200,1308,33084809,8954,33124935,17901,0,0,0
83516554,23414508,1308,33123185,8954,33084880,17902,0,0,0
83516565,23415816,1308,33118714,8955,33123256,17903,0,0,0
83516671,23417124,1308,33118820,8955,33118776,17904,0,0,0
83516679,23418432,1308,33117103,8956,33118882,17905,0,0,0
83516683,23419740,1308,33117107,8956,33118782,17906,0,0,0
83516687,23421048,1308,33113659,8957,33118786,17907,0,0,0
83516691,23422356,1308,33111937,8954,33118660,17908,0,0,0
83516695,23423664,1308,33111941,8955,33118664,17909,0,0,0
83516699,23424972,1308,33108494,8956,33118668,17910,0,0,0
83516703,23426280,1308,33108498,8957,33118672,17911,0,0,0
83516968,23427588,1308,33105311,8958,33118676,17912,0,0,0
83517664,23428896,1308,33106007,8959,33118941,17913,0,0,0
83517671,23430204,1308,33102562,8960,33119637,17914,0,0,0
83517676,23431512,1308,33102567,8961,33119644,17915,0,0,0
83517680,23432820,1308,33084150,8962,33119649,17916,0,0,0
83517683,23434128,1308,33084153,8962,33084211,17917,0,0,0
83517687,23435436,1308,33082431,8963,33084214,17918,0,0,0
83517691,23436744,1308,33082435,8963,33084111,17919,0,0,0
83517695,23438052,1308,33078986,8964,33084115,17920,0,0,0
83517715,23439360,1308,33079006,8960,33083959,17921,0,0,0
83517719,23440668,1308,33075558,8961,33083979,17922,0,0,0
83517771,23441976,1308,33075610,8962,33083983,17923,0,0,0
83517776,23443284,1308,33072163,8963,33084035,17924,0,0,0
83517780,23444592,1308,33072167,8964,33084040,17925,0,0,0
83517783,23445900,1308,33068717,8965,33084044,17926,0,0,0
83517787,23447208,1308,33068721,8966,33084047,17927,0,0,0
83517791,23448516,1308,33065273,8967,33084051,17928,0,0,0
83517843,23449824,1308,33065325,8968,33084055,17929,0,0,0
83517852,23451132,1308,33044026,8969,33084107,17930,0,0,0
83517856,23452440,1308,33044030,8969,33044087,17931,0,0,0
83517860,23453748,1308,33041308,8970,33044091,17932,0,0,0
83517864,23455056,1308,33040449,8970,33041339,17933,0,0,0
83517867,23456364,1308,33040452,8970,33041279,17934,0,0,0
83517871,23457672,1308,33037003,8971,33041282,17935,0,0,0
83517875,23458980,1308,33037007,8971,33041251,17936,0,0,0
83517882,23460288,1308,33033561,8972,33041255,17937,0,0,0
83517885,23461596,1308,33033564,8970,33040952,17938,0,0,0
83517889,23462904,1308,33030114,8971,33040955,17939,0,0,0
83517893,23464212,1308,33030118,8972,33040959,17940,0,0,0
83517973,23465520,1308,33026745,8973,33040963,17941,0,0,0
83517978,23466828,1308,33026750,8974,33041043,17942,0,0,0
83517982,23468136,1308,33004929,8975,33041048,17943,0,0,0
83554802,23469444,1308,33041749,8975,33004984,17944,0,0,0
83554869,23470752,1308,33040089,8976,33041804,17945,0,0,0
83554891,23472060,1308,33040111,8976,33041753,17946,0,0,0
83554911,23473368,1308,33036677,8977,33041775,17947,0,0,0
83554929,23474676,1308,33036695,8974,33041688,17948,0,0,0
83555094,23475984,1308,33033407,8975,33041706,17949,0,0,0
83557025,23477292,1308,33035338,8974,33041368,17950,0,0,0
83557053,23478600,1308,33031912,8975,33043299,17951,0,0,0
83557072,23479908,1308,33031931,8976,33043327,17952,0,0,0
83557093,23482524,1308,33028499,8977,33043346,17954,0,0,0
83557142,23483832,1308,33025094,8979,33043367,17955,0,0,0
83557161,23485140,1308,33025113,8980,33043416,17956,0,0,0
83557180,23486448,1308,33021679,8981,33043435,17957,0,0,0
83557199,23487756,1308,33019971,8982,33043454,17958,0,0,0
83557217,23489064,1308,33019989,8983,33043473,17959,0,0,0
83557236,23490372,1308,32992762,8984,33043491,17960,0,0,0
83557255,23491680,1308,32992781,8984,32992788,17961,0,0,0
83557273,23492988,1308,32991072,8985,32992807,17962,0,0,0
83557305,23494296,1308,32991104,8985,32992778,17963,0,0,0
83557324,23495604,1308,32987668,8986,32992810,17964,0,0,0
83557356,23496912,1308,32987700,8982,32992770,17965,0,0,0
83557376,23498220,1308,32984265,8983,32992802,17966,0,0,0
83557394,23499528,1308,32984283,8984,32992822,17967,0,0,0
83557413,23500836,1308,32980848,8985,32992840,17968,0,0,0
83557432,23502144,1308,32980867,8986,32992859,17969,0,0,0
83557450,23503452,1308,32977430,8987,32992878,17970,0,0,0
83557484,23504760,1308,32977464,8988,32992896,17971,0,0,0
83557503,23506068,1308,32974028,8989,32992930,17972,0,0,0
83557522,23507376,1308,32974047,8990,32992949,17973,0,0,0
83557540,23508684,1308,32963845,8991,32992968,17974,0,0,0
83557558,23509992,1308,32963863,8991,32963898,17975,0,0,0
83557577,23511300,1308,32962155,8992,32963916,17976,0,0,0
83557595,23512608,1308,32962173,8992,32963837,17977,0,0,0
83557613,23515224,1308,32958735,8993,32963855,17979,0,0,0
83557643,23516532,1308,32955310,8992,32963769,17980,0,0,0
83557662,23517840,1308,32955329,8990,32963315,17981,0,0,0
83557680,23519148,1308,32951892,8991,32963334,17982,0,0,0
83557699,23520456,1308,32950183,8992,32963352,17983,0,0,0
83557737,23521764,1308,32950221,8993,32963371,17984,0,0,0
83557756,23523072,1308,32946785,8994,32963409,17985,0,0,0
83558524,23524380,1308,32947553,8995,32963428,17986,0,0,0
83583374,23525688,1308,32968948,8996,32964196,17987,0,0,0
83583416,23526996,1308,32968990,8997,32989046,17988,0,0,0
83583439,23528304,1308,32944924,8998,32989088,17989,0,0,0
83583461,23529612,1308,32944946,8998,32944979,17990,0,0,0
83583481,23530920,1308,32943238,8999,32945001,17991,0,0,0
83583500,23532228,1308,32943257,8999,32944919,17992,0,0,0
83583537,23533536,1308,32939839,9000,32944938,17993,0,0,0
83597444,23534844,1308,32953746,8998,32944835,17994,0,0,0
83597534,23536152,1308,32950380,8999,32958742,17995,0,0,0
83597562,23537460,1308,32950408,8999,32958794,17996,0,0,0
83597582,23538768,1308,32946972,9000,32958822,17997,0,0,0
83597601,23540076,1308,32946991,8976,32956294,17998,0,0,0
83597620,23541384,1308,32943563,8977,32956313,17999,0,0,0
83597656,23542692,1308,32943599,8978,32956332,18000,0,0,0
83597675,23544000,1308,32940171,8979,32956368,18001,0,0,0
83597693,23545308,1308,32940189,8980,32956387,18002,0,0,0
83597712,23547924,1308,32936762,8981,32956405,18004,0,0,0
83597730,23549232,1308,32933333,8983,32956424,18005,0,0,0
83597749,23550540,1308,32933352,8984,32956442,18006,0,0,0
83597767,23551848,1308,32929923,8985,32956461,18007,0,0,0
83597787,23553156,1308,32928221,8980,32936646,18008,0,0,0
83597818,23554464,1308,32928252,8981,32936666,18009,0,0,0
83597837,23555772,1308,32924826,8982,32936697,18010,0,0,0
83597856,23557080,1308,32924845,8969,32934462,18011,0,0,0
83597874,23558388,1308,32921424,8970,32934481,18012,0,0,0
83597892,23559696,1308,32921442,8971,32934499,18013,0,0,0
83597948,23561004,1308,32918060,8972,32934517,18014,0,0,0
83598421,23562312,1308,32918533,8973,32934573,18015,0,0,0
83598443,23564928,1308,32915116,8974,32935046,18017,0,0,0
83598463,23566236,1308,32911697,8976,32935068,18018,0,0,0
83598481,23567544,1308,32911715,8971,32919936,18019,0,0,0
83598500,23568852,1308,32908298,8972,32919954,18020,0,0,0
83598518,23570160,1308,32908316,8948,32916803,18021,0,0,0
83598563,23571468,1308,32904935,8949,32916821,18022,0,0,0
83598583,23572776,1308,32904955,8950,32916866,18023,0,0,0
83598602,23574084,1308,32901549,8951,32916886,18024,0,0,0
83598620,23575392,1308,32901567,8952,32916905,18025,0,0,0
83598638,23576700,1308,32898160,8953,32916923,18026,0,0,0
83598656,23578008,1308,32898178,8954,32916941,18027,0,0,0
83598801,23579316,1308,32894897,8955,32916959,18028,0,0,0
83598823,23580624,1308,32894919,8956,32917104,18029,0,0,0
83598842,23581932,1308,32891513,8957,32917126,18030,0,0,0
83635888,23583240,1308,32928559,8939,32897746,18031,0,0,0
83635955,23584548,1308,32925208,8940,32934792,18032,0,0,0
83636025,23585856,1308,32923570,8940,32932746,18033,0,0,0
83636047,23587164,1308,32923592,8941,32932816,18034,0,0,0
83636067,23588472,1308,32920194,8942,32932838,18035,0,0,0
83636086,23589780,1308,32920213,8943,32932858,18036,0,0,0
83636105,23591088,1308,32916815,8944,32932877,18037,0,0,0
83637191,23592396,1308,32917901,8945,32932896,18038,0,0,0
83637220,23593704,1308,32914512,8946,32933982,18039,0,0,0
83637242,23595012,1308,32914534,8941,32922119,18040,0,0,0
83637261,23596320,1308,32911138,8942,32922141,18041,0,0,0
83637280,23597628,1308,32911157,8943,32922160,18042,0,0,0
83637298,23598936,1308,32907760,8944,32922179,18043,0,0,0
83637317,23600244,1308,32907779,8920,32916243,18044,0,0,0
83637336,23601552,1308,32904394,8921,32916262,18045,0,0,0
83637386,23602860,1308,32904444,8922,32916281,18046,0,0,0
83637405,23604168,1308,32901058,8923,32916331,18047,0,0,0
83637424,23605476,1308,32901077,8924,32916350,18048,0,0,0
83637442,23606784,1308,32897691,8925,32916369,18049,0,0,0
83637461,23608092,1308,32897710,8926,32916387,18050,0,0,0
83637479,23609400,1308,32894324,8927,32916406,18051,0,0,0
83637498,23610708,1308,32894343,8928,32916424,18052,0,0,0
83637516,23612016,1308,32890956,8929,32916443,18053,0,0,0
83637548,23613324,1308,32890988,8930,32916461,18054,0,0,0
83637567,23614632,1308,32887603,8931,32916493,18055,0,0,0
83637585,23615940,1308,32887621,8913,32895391,18056,0,0,0
83637604,23617248,1308,32884243,8914,32895409,18057,0,0,0
83637623,23618556,1308,32882564,8914,32894143,18058,0,0,0
83638224,23619864,1308,32883165,8915,32894162,18059,0,0,0
83638250,23621172,1308,32879794,8916,32894763,18060,0,0,0
83638269,23622480,1308,32879813,8917,32894789,18061,0,0,0
83638287,23623788,1308,32876434,8918,32894808,18062,0,0,0
83638331,23625096,1308,32876478,8913,32883399,18063,0,0,0
83638363,23626404,1308,32873116,8914,32883443,18064,0,0,0
83638384,23627712,1308,32873137,8914,32883122,18065,0,0,0
83638402,23629020,1308,32869761,8915,32883143,18066,0,0,0
83638421,23630328,1308,32869780,8894,32876759,18067,0,0,0
83638440,23631636,1308,32866414,8895,32876778,18068,0,0,0
83638458,23632944,1308,32866432,8893,32876036,18069,0,0,0
83638501,23634252,1308,32863092,8894,32876054,18070,0,0,0
83638521,23635560,1308,32863112,8895,32876097,18071,0,0,0
83638539,23636868,1308,32859746,8896,32876117,18072,0,0,0
83675167,23638176,1308,32896374,8897,32876135,18073,0,0,0
83675242,23639484,1308,32893066,8898,32912763,18074,0,0,0
83675265,23640792,1308,32893089,8899,32912838,18075,0,0,0
83675286,23642100,1308,32889727,8900,32912861,18076,0,0,0
83675305,23643408,1308,32889746,8901,32912882,18077,0,0,0
83675370,23644716,1308,32886427,8902,32912901,18078,0,0,0
83676172,23646024,1308,32887229,8884,32894332,18079,0,0,0
83676200,23647332,1308,32883881,8885,32895134,18080,0,0,0
