now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
72045465,9832236,1308,31808970,2278,31880838,7518,0,0,0,267535094,169087,263179454,4.477284,48
72083784,9833544,1308,31847289,2274,31840483,7519,0,0,0,267540326,169065,263180762,4.477284,48
72083862,9834852,1308,31834564,2275,31878802,7520,0,0,0,267540326,169069,263182070,4.478592,48
72083900,9836160,1308,31834602,2276,31878880,7521,0,0,0,267540326,169038,263183378,4.478592,48
72083934,9837468,1308,31821832,2277,31878918,7522,0,0,0,267540326,169060,263184686,4.4799,48
72124552,9838776,1308,31862450,2278,31878952,7523,0,0,0,267548174,169044,263185994,4.4799,48
72124630,9840084,1308,31849725,2279,31919570,7524,0,0,0,267548174,169053,263187302,4.481208,48
72124668,9841392,1308,31849763,2276,31879249,7525,0,0,0,267548174,169026,263188610,4.481208,48
72164004,9844008,1308,31876290,2277,31879287,7527,0,0,0,267553406,169052,263191226,4.482516,48
72203921,9845316,1308,31903397,2279,31918623,7528,0,0,0,267561254,169063,263192534,4.483824,48
72203995,9846624,1308,31903471,2280,31958540,7529,0,0,0,267561254,169011,263193842,4.483824,48
72204035,9847932,1308,31890702,2281,31958614,7530,0,0,0,267561254,169016,263195150,4.485132,48
72244883,9849240,1308,31931550,2278,31918914,7531,0,0,0,267569102,168985,263196458,4.485132,48
72244960,9850548,1308,31918810,2279,31959762,7532,0,0,0,267569102,168980,263197766,4.48644,48
72244998,9851856,1308,31918848,2280,31959839,7533,0,0,0,267569102,168941,263199074,4.48644,48
72284279,9853164,1308,31945313,2281,31959877,7534,0,0,0,267574334,168956,263200382,4.487748,48
72284354,9854472,1308,31945388,2282,31999158,7535,0,0,0,267574334,168909,263201690,4.487748,48
72325381,9855780,1308,31973599,2283,31999233,7536,0,0,0,267582182,168917,263202998,4.489056,48
72325456,9857088,1308,31973674,2281,32000475,7537,0,0,0,267582182,168862,263204306,4.489056,48
72364891,9858396,1308,32000289,2282,32000550,7538,0,0,0,267587414,168863,263205614,4.490364,48
72364966,9859704,1308,32000364,2283,32039985,7539,0,0,0,267587414,168803,263206922,4.490364,48
72404061,9861012,1308,32026638,2284,32040060,7540,0,0,0,267595262,168800,263208230,4.491672,48
72404136,9862320,1308,32026713,2285,32079155,7541,0,0,0,267595262,168737,263209538,4.491672,48
72444644,9863628,1308,32054401,2286,32079230,7542,0,0,0,267600494,168731,263210846,4.49298,48
72484200,9864936,1308,32093957,2284,32080290,7543,0,0,0,267608342,168664,263212154,4.49298,48
72484467,9866244,1308,32081392,2285,32119846,7544,0,0,0,267608342,168629,263213462,4.494288,48
72524127,9867552,1308,32121052,2286,32120113,7545,0,0,0,267616190,168564,263214770,4.494288,48
72524204,9868860,1308,32108296,2287,32159773,7546,0,0,0,267616190,168530,263216078,4.495596,48
72565203,9870168,1308,32149295,2288,32159850,7547,0,0,0,267621422,168465,263217386,4.495596,48
72565282,9871476,1308,32136542,2289,32200849,7548,0,0,0,267621422,168431,263218694,4.496904,48
72604746,9872784,1308,32176006,2290,32200928,7549,0,0,0,267629270,168367,263220002,4.496904,48
72605015,9874092,1308,32163443,2291,32240392,7550,0,0,0,267629270,168333,263221310,4.498212,48
72644750,9875400,1308,32203178,2289,32200823,7551,0,0,0,267634502,168270,263222618,4.498212,48
72644826,9876708,1308,32190414,2290,32240558,7552,0,0,0,267634502,168237,263223926,4.49952,48
72644864,9878016,1308,32190452,2291,32240634,7553,0,0,0,267634502,168174,263225234,4.49952,48
72684837,9879324,1308,32217585,2292,32240672,7554,0,0,0,267642350,168167,263226542,4.500828,48
72685437,9880632,1308,32218185,2293,32280645,7555,0,0,0,267642350,168101,263227850,4.500828,48
72724798,9881940,1308,32244706,2294,32281245,7556,0,0,0,267650198,168092,263229158,4.502136,48
72724874,9883248,1308,32244782,2294,32279851,7557,0,0,0,267650198,168024,263230466,4.502136,48
72764623,9884556,1308,32271684,2295,32279927,7558,0,0,0,267655430,168013,263231774,4.503444,48
72764700,9885864,1308,32271761,2295,32279755,7559,0,0,0,267655430,167943,263233082,4.503444,48
72764740,9887172,1308,32258948,2296,32279832,7560,0,0,0,267655430,167931,263234390,4.504752,48
72804779,9888480,1308,32298987,2295,32279727,7561,0,0,0,267663278,167886,263235698,4.504752,48
72845063,9889788,1308,32320535,2296,32319766,7562,0,0,0,267668510,167869,263237006,4.50606,48
72845136,9891096,1308,32320608,2296,32320598,7563,0,0,0,267668510,167798,263238314,4.50606,48
72884906,9892404,1308,32353379,2297,32320671,7564,0,0,0,267676358,167784,263239622,4.507368,48
72924752,9893712,1308,32393225,2297,32360330,7565,0,0,0,267681590,167709,263240930,4.507368,48
72924827,9895020,1308,32360087,2298,32400176,7566,0,0,0,267681590,167665,263242238,4.508676,48
72924865,9896328,1308,32356903,2298,32360149,7567,0,0,0,267681590,167606,263243546,4.508676,48
72965127,9897636,1308,32397165,2298,32360080,7568,0,0,0,267689438,167605,263244854,4.509984,48
72965203,9898944,1308,32359964,2299,32400342,7569,0,0,0,267689438,167535,263246162,4.509984,48
73004716,9900252,1308,32399477,2298,32360026,7570,0,0,0,267694670,167547,263247470,4.511292,48
73004793,9901560,1308,32393104,2299,32399539,7571,0,0,0,267694670,167490,263248778,4.511292,48
73044792,9902868,1308,32433103,2299,32399507,7572,0,0,0,267702518,167492,263250086,4.5126,48
73084780,9904176,1308,32460182,2300,32439506,7573,0,0,0,267710366,167426,263251394,4.5126,48
73084855,9905484,1308,32460257,2300,32479438,7574,0,0,0,267710366,167398,263252702,4.513908,48
73124468,9906792,1308,32479327,2301,32479513,7575,0,0,0,267715598,167332,263254010,4.513908,48
73164891,9909408,1308,32516520,2301,32479389,7577,0,0,0,267723446,167311,263256626,4.515216,48
73164968,9910716,1308,32480201,2302,32519705,7578,0,0,0,267723446,167274,263257934,4.516524,48
73205440,9912024,1308,32520673,2301,32480259,7579,0,0,0,267728678,167223,263259242,4.516524,48
73244507,9913332,1308,32553274,2302,32520731,7580,0,0,0,267736526,167200,263260550,4.517832,48
73244584,9914640,1308,32553351,2302,32559691,7581,0,0,0,267736526,167117,263261858,4.517832,48
73244624,9915948,1308,32540451,2303,32559768,7582,0,0,0,267736526,167093,263263166,4.51914,48
73284467,9917256,1308,32580294,2303,32559756,7583,0,0,0,267741758,167038,263264474,4.51914,48
73284555,9918564,1308,32560084,2304,32599599,7584,0,0,0,267741758,167012,263265782,4.520448,48
73284597,9919872,1308,32556888,2304,32560148,7585,0,0,0,267741758,166961,263267090,4.520448,48
73324692,9921180,1308,32596983,2304,32560061,7586,0,0,0,267749606,166966,263268398,4.521756,48
73365017,9922488,1308,32600088,2305,32600156,7587,0,0,0,267757454,166902,263269706,4.521756,48
73365093,9923796,1308,32559872,2305,32600151,7588,0,0,0,267757454,166893,263271014,4.523064,48
73365422,9925104,1308,32560201,2305,32559934,7589,0,0,0,267757454,166869,263272322,4.523064,48
73403878,9926412,1308,32559341,2306,32560263,7590,0,0,0,267762686,166895,263273630,4.524372,48
73403950,9927720,1308,32556168,2306,32559406,7591,0,0,0,267762686,166877,263274938,4.524372,48
73403989,9929028,1308,32556207,2306,32559367,7592,0,0,0,267762686,166911,263276246,4.52568,48
73445434,9930336,1308,32560133,2307,32559406,7593,0,0,0,267770534,166899,263277554,4.52568,48
73445511,9931644,1308,32556961,2307,32560198,7594,0,0,0,267770534,166934,263278862,4.526988,48
73445549,9932952,1308,32556999,2307,32560165,7595,0,0,0,267770534,166924,263280170,4.526988,48
73483995,9934260,1308,32559642,2308,32560203,7596,0,0,0,267775766,166964,263281478,4.528296,48
73484171,9935568,1308,32559818,2307,32559704,7597,0,0,0,267775766,166955,263282786,4.528296,48
73524101,9938184,1308,32593240,2308,32559880,7599,0,0,0,267783614,166995,263285402,4.529604,48
73524179,9939492,1308,32580295,2309,32599700,7600,0,0,0,267783614,167015,263286710,4.530912,48
73563912,9940800,1308,32620028,2309,32599728,7601,0,0,0,267788846,166999,263288018,4.530912,48
73564009,9942108,1308,32599327,2310,32639461,7602,0,0,0,267788846,167007,263289326,4.53222,48
73564048,9943416,1308,32596108,2310,32599389,7603,0,0,0,267788846,166985,263290634,4.53222,48
73604249,9944724,1308,32636309,2310,32599320,7604,0,0,0,267796694,167016,263291942,4.533528,48
73604327,9946032,1308,32600194,2311,32639521,7605,0,0,0,267796694,166976,263293250,4.533528,48
73604365,9947340,1308,32600232,2310,32600257,7606,0,0,0,267796694,167011,263294558,4.534836,48
73644788,9948648,1308,32634136,2311,32600295,7607,0,0,0,267801926,167001,263295866,4.534836,48
73644864,9949956,1308,32627693,2312,32640718,7608,0,0,0,267801926,167018,263297174,4.536144,48
73644902,9951264,1308,32627731,2311,32640632,7609,0,0,0,267801926,166994,263298482,4.536144,48
73684667,9952572,1308,32639568,2312,32640670,7610,0,0,0,267809774,167022,263299790,4.537452,48
73684741,9953880,1308,32639642,2312,32639631,7611,0,0,0,267809774,166997,263301098,4.537452,48
73684782,9955188,1308,32599882,2313,32639705,7612,0,0,0,267809774,167023,263302406,4.53876,48
73723779,9956496,1308,32638879,2313,32599944,7613,0,0,0,267815006,167029,263303714,4.53876,48
73723855,9957804,1308,32598934,2314,32638941,7614,0,0,0,267815006,167057,263305022,4.540068,48
73723913,9959112,1308,32598992,2313,32598996,7615,0,0,0,267815006,167066,263306330,4.540068,48
73764115,9960420,1308,32599826,2314,32599054,7616,0,0,0,267822854,167121,263307638,4.541376,48
73764251,9961728,1308,32599962,2314,32599889,7617,0,0,0,267822854,167127,263308946,4.541376,48
73764298,9963036,1308,32559644,2315,32600025,7618,0,0,0,267822854,167180,263310254,4.542684,48
73805117,9964344,1308,32600463,2315,32559708,7619,0,0,0,267830702,167210,263311562,4.542684,48
73805194,9965652,1308,32560305,2316,32600527,7620,0,0,0,267830702,167259,263312870,4.543992,48
73805256,9966960,1308,32560367,2315,32560367,7621,0,0,0,267830702,167285,263314178,4.543992,48
73805290,9968268,1308,32520356,2316,32560429,7622,0,0,0,267830702,167356,263315486,4.5453,48
73844082,9969576,1308,32559148,2316,32520417,7623,0,0,0,267835934,167401,263316794,4.5453,48
73844158,9970884,1308,32552666,2317,32559209,7624,0,0,0,267835934,167464,263318102,4.546608,48
73844519,9972192,1308,32553027,2317,32559176,7625,0,0,0,267835934,167482,263319410,4.546608,48
73884572,9973500,1308,32560532,2318,32559537,7626,0,0,0,267843782,167545,263320718,4.547916,48
73884648,9974808,1308,32519749,2318,32560595,7627,0,0,0,267843782,167553,263322026,4.547916,48
73884685,9976116,1308,32519786,2318,32519814,7628,0,0,0,267843782,167634,263323334,4.549224,48
73924294,9977424,1308,32519423,2319,32519851,7629,0,0,0,267849014,167664,263324642,4.549224,48
73924370,9978732,1308,32479336,2319,32519486,7630,0,0,0,267849014,167738,263325950,4.550532,48
73924407,9980040,1308,32479373,2319,32479399,7631,0,0,0,267849014,167786,263327258,4.550532,48
73924441,9981348,1308,32440227,2320,32479436,7632,0,0,0,267849014,167877,263328566,4.55184,48
73964551,9982656,1308,32439727,2320,32440288,7633,0,0,0,267856862,167939,263329874,4.55184,48
73964625,9983964,1308,32439801,2320,32439794,7634,0,0,0,267856862,168042,263331182,4.553148,48
73964665,9985272,1308,32400338,2321,32439868,7635,0,0,0,267856862,168090,263332490,4.553148,48
74004146,9986580,1308,32399236,2321,32400400,7636,0,0,0,267862094,168206,263333798,4.554456,48
74004221,9987888,1308,32399311,2321,32399299,7637,0,0,0,267862094,168266,263335106,4.554456,48
74004261,9989196,1308,32359440,2322,32399374,7638,0,0,0,267862094,168367,263336414,4.555764,48
74045093,9990504,1308,32396955,2322,32359502,7639,0,0,0,267869942,168439,263337722,4.555764,48
74045169,9991812,1308,32397031,2322,32400228,7640,0,0,0,267869942,168526,263339030,4.557072,48
74045208,9993120,1308,32359538,2323,32400304,7641,0,0,0,267869942,168559,263340338,4.557072,48
74084168,9994428,1308,32359789,2323,32359600,7642,0,0,0,267877790,168662,263341646,4.55838,48
74084228,9995736,1308,32359849,2323,32359852,7643,0,0,0,267877790,168709,263342954,4.55838,48
74084396,9997044,1308,32353358,2324,32359912,7644,0,0,0,267877790,168798,263344262,4.559688,48
74084432,9998352,1308,32353394,2323,32359905,7645,0,0,0,267877790,168838,263345570,4.559688,48
74123952,9999660,1308,32319730,2324,32359941,7646,0,0,0,267883022,168922,263346878,4.560996,48
74124024,10000968,1308,32319802,2324,32319793,7647,0,0,0,267883022,168975,263348186,4.560996,48
74124064,10002276,1308,32313159,2325,32319865,7648,0,0,0,267883022,169069,263349494,4.562304,48
74163935,10003584,1308,32353030,2325,32319795,7649,0,0,0,267890870,169114,263350802,4.562304,48
74164011,10004892,1308,32318697,2326,32359666,7650,0,0,0,267890870,169176,263352110,4.563612,48
74164049,10006200,1308,32279858,2326,32318757,7651,0,0,0,267890870,169210,263353418,4.563612,48
74204840,10007508,1308,32320649,2326,32279922,7652,0,0,0,267896102,169313,263354726,4.56492,48
74204918,10008816,1308,32280472,2327,32320713,7653,0,0,0,267896102,169335,263356034,4.56492,48
74204955,10010124,1308,32277151,2327,32280532,7654,0,0,0,267896102,169428,263357342,4.566228,48
74205014,10011432,1308,32277210,2327,32280462,7655,0,0,0,267896102,169470,263358650,4.566228,48
74244095,10012740,1308,32278810,2328,32280521,7656,0,0,0,267903950,169555,263359958,4.567536,48
74244173,10014048,1308,32238656,2328,32278873,7657,0,0,0,267903950,169586,263361266,4.567536,48
74244212,10015356,1308,32238695,2328,32238720,7658,0,0,0,267903950,169688,263362574,4.568844,48
74283685,10016664,1308,32238067,2329,32238759,7659,0,0,0,267909182,169735,263363882,4.568844,48
74283761,10017972,1308,32199142,2329,32238128,7660,0,0,0,267909182,169825,263365190,4.570152,48
74283800,10019280,1308,32199181,2329,32199206,7661,0,0,0,267909182,169886,263366498,4.570152,48
74324687,10020588,1308,32199586,2330,32199245,7662,0,0,0,267917030,169989,263367806,4.57146,48
74324763,10021896,1308,32196279,2330,32199647,7663,0,0,0,267917030,170036,263369114,4.57146,48
74324801,10023204,1308,32196317,2330,32199616,7664,0,0,0,267917030,170128,263370422,4.572768,48
74324835,10024512,1308,32160154,2331,32199654,7665,0,0,0,267917030,170166,263371730,4.572768,48
74363845,10025820,1308,32195773,2331,32160216,7666,0,0,0,267924878,170272,263373038,4.574076,48
74363920,10027128,1308,32195848,2331,32199119,7667,0,0,0,267924878,170299,263374346,4.574076,48
74363961,10028436,1308,32158959,2332,32199194,7668,0,0,0,267924878,170370,263375654,4.575384,48
74403801,10029744,1308,32195400,2332,32159021,7669,0,0,0,267930110,170415,263376962,4.575384,48
74403889,10031052,1308,32195488,2332,32198753,7670,0,0,0,267930110,170479,263378270,4.576692,48
74403929,10032360,1308,32159085,2333,32198841,7671,0,0,0,267930110,170492,263379578,4.576692,48
74444016,10033668,1308,32199172,2332,32159149,7672,0,0,0,267937958,170576,263380886,4.578,48
74444616,10034976,1308,32192959,2333,32199236,7673,0,0,0,267937958,170581,263382194,4.578,48
74444689,10036284,1308,32193032,2333,32199710,7674,0,0,0,267937958,170638,263383502,4.579308,48
74483625,10037592,1308,32198696,2334,32199783,7675,0,0,0,267943190,170645,263384810,4.579308,48
74483685,10038900,1308,32198756,2334,32198761,7676,0,0,0,267943190,170696,263386118,4.580616,48
74483719,10040208,1308,32159616,2335,32198821,7677,0,0,0,267943190,170698,263387426,4.580616,48
74483749,10041516,1308,32156230,2335,32159677,7678,0,0,0,267943190,170774,263388734,4.581924,48
74524382,10042824,1308,32196863,2335,32159600,7679,0,0,0,267951038,170801,263390042,4.581924,48
74524481,10044132,1308,32160159,2336,32200233,7680,0,0,0,267951038,170846,263391350,4.583232,48
74524522,10045440,1308,32156779,2336,32160222,7681,0,0,0,267951038,170867,263392658,4.583232,48
74564853,10046748,1308,32197110,2336,32160155,7682,0,0,0,267958886,170936,263393966,4.58454,48
74564930,10048056,1308,32160683,2337,32200486,7683,0,0,0,267958886,170928,263395274,4.58454,48
74564968,10049364,1308,32160721,2336,32160745,7684,0,0,0,267958886,170993,263396582,4.585848,48
74604602,10050672,1308,32193500,2337,32160783,7685,0,0,0,267964118,171008,263397890,4.585848,48
74604678,10051980,1308,32193576,2337,32200306,7686,0,0,0,267964118,171047,263399198,4.587156,48
74604718,10053288,1308,32159472,2338,32200382,7687,0,0,0,267964118,171039,263400506,4.587156,48
74604751,10054596,1308,32159505,2338,32159535,7688,0,0,0,267964118,171104,263401814,4.588464,48
74644959,10055904,1308,32192849,2339,32159568,7689,0,0,0,267971966,171118,263403122,4.588464,48
74645034,10057212,1308,32192924,2338,32199612,7690,0,0,0,267971966,171156,263404430,4.589772,48
74645096,10058520,1308,32160710,2339,32199687,7691,0,0,0,267971966,171147,263405738,4.589772,48
74684685,10059828,1308,32200299,2339,32160772,7692,0,0,0,267979814,171210,263407046,4.59108,48
74684764,10061136,1308,32193501,2340,32200361,7693,0,0,0,267979814,171195,263408354,4.59108,48
74684802,10062444,1308,32193539,2340,32200329,7694,0,0,0,267979814,171236,263409662,4.592388,48
74724561,10063752,1308,32200292,2341,32200367,7695,0,0,0,267985046,171229,263410970,4.592388,48
74724632,10065060,1308,32200363,2340,32200354,7696,0,0,0,267985046,171267,263412278,4.593696,48
74724672,10066368,1308,32193517,2341,32200425,7697,0,0,0,267985046,171257,263413586,4.593696,48
74764378,10067676,1308,32233223,2341,32200354,7698,0,0,0,267992894,171302,263414894,4.595004,48
74764454,10068984,1308,32199571,2342,32240060,7699,0,0,0,267992894,171273,263416202,4.595004,48
74764517,10070292,1308,32199634,2342,32199633,7700,0,0,0,267992894,171318,263417510,4.596312,48
74764552,10071600,1308,32192777,2343,32199696,7701,0,0,0,267992894,171315,263418818,4.596312,48
74804781,10072908,1308,32233006,2342,32199578,7702,0,0,0,267998126,171365,263420126,4.59762,48
74804858,10074216,1308,32200363,2343,32239807,7703,0,0,0,267998126,171340,263421434,4.59762,48
74805305,10075524,1308,32200810,2343,32200422,7704,0,0,0,267998126,171388,263422742,4.598928,48
74844768,10076832,1308,32200101,2344,32200869,7705,0,0,0,268005974,171388,263424050,4.598928,48
74844844,10078140,1308,32200177,2344,32200166,7706,0,0,0,268005974,171437,263425358,4.600236,48
74844883,10079448,1308,32193311,2345,32200242,7707,0,0,0,268005974,171437,263426666,4.600236,48
74884021,10080756,1308,32198751,2345,32200167,7708,0,0,0,268013822,171490,263427974,4.601544,48
74884097,10082064,1308,32198827,2345,32198816,7709,0,0,0,268013822,171490,263429282,4.601544,48
74884137,10083372,1308,32159560,2346,32198892,7710,0,0,0,268013822,171539,263430590,4.602852,48
74884172,10084680,1308,32119261,2346,32159623,7711,0,0,0,268013822,171565,263431898,4.602852,48
74925540,10085988,1308,32160629,2346,32119324,7712,0,0,0,268019054,171664,263433206,4.60416,48
74925616,10087296,1308,32121010,2347,32160692,7713,0,0,0,268019054,171680,263434514,4.60416,48
74925654,10088604,1308,32121048,2346,32121072,7714,0,0,0,268019054,171770,263435822,4.605468,48
74964324,10089912,1308,32118818,2347,32121110,7715,0,0,0,268026902,171805,263437130,4.605468,48
74964397,10091220,1308,32118891,2347,32118880,7716,0,0,0,268026902,171886,263438438,4.606776,48
74964438,10092528,1308,32111987,2348,32118953,7717,0,0,0,268026902,171915,263439746,4.606776,48
75003941,10093836,1308,32151490,2348,32118886,7718,0,0,0,268032134,171993,263441054,4.608084,48
75004018,10095144,1308,32118354,2349,32158389,7719,0,0,0,268032134,171993,263442362,4.608084,48
75004057,10096452,1308,32114914,2349,32118416,7720,0,0,0,268032134,172063,263443670,4.609392,48
75004116,10097760,1308,32114973,2349,32118348,7721,0,0,0,268032134,172084,263444978,4.609392,48
75044478,10099068,1308,32119146,2350,32118407,7722,0,0,0,268039982,172152,263446286,4.6107,48
75044555,10100376,1308,32115739,2350,32119208,7723,0,0,0,268039982,172165,263447594,4.6107,48
75044592,10101684,1308,32115776,2350,32119169,7724,0,0,0,268039982,172228,263448902,4.612008,48
75083750,10102992,1308,32119404,2351,32119206,7725,0,0,0,268047830,172240,263450210,4.612008,48
75083825,10104300,1308,32119479,2350,32119466,7726,0,0,0,268047830,172297,263451518,4.613316,48
75083884,10105608,1308,32112557,2351,32119541,7727,0,0,0,268047830,172305,263452826,4.613316,48
75124446,10106916,1308,32153119,2351,32119490,7728,0,0,0,268053062,172365,263454134,4.614624,48
75124524,10108224,1308,32139227,2352,32160052,7729,0,0,0,268053062,172347,263455442,4.614624,48
75124563,10109532,1308,32139266,2352,32160079,7730,0,0,0,268053062,172390,263456750,4.615932,48
75164042,10110840,1308,32159400,2353,32160118,7731,0,0,0,268060910,172384,263458058,4.615932,48
75164117,10112148,1308,32155978,2353,32159461,7732,0,0,0,268060910,172415,263459366,4.61724,48
75164155,10113456,1308,32156016,2353,32159430,7733,0,0,0,268060910,172401,263460674,4.61724,48
75164187,10114764,1308,32119260,2354,32159468,7734,0,0,0,268060910,172438,263461982,4.618548,48
75203909,10116072,1308,32155482,2354,32119322,7735,0,0,0,268068758,172452,263463290,4.618548,48
75203984,10117380,1308,32155557,2354,32158938,7736,0,0,0,268068758,172489,263464598,4.619856,48
75204024,10118688,1308,32119478,2355,32159013,7737,0,0,0,268068758,172479,263465906,4.619856,48
75243842,10119996,1308,32159296,2354,32119537,7738,0,0,0,268073990,172543,263467214,4.621164,48
75243917,10121304,1308,32152362,2355,32159355,7739,0,0,0,268073990,172529,263468522,4.621164,48
75243955,10122612,1308,32152400,2355,32159323,7740,0,0,0,268073990,172571,263469830,4.622472,48
75284072,10123920,1308,32178492,2356,32159361,7741,0,0,0,268081838,172565,263471138,4.622472,48
75284144,10125228,1308,32178564,2356,32199427,7742,0,0,0,268081838,172591,263472446,4.62378,48
75284184,10126536,1308,32159895,2357,32199499,7743,0,0,0,268081838,172570,263473754,4.62378,48
75284220,10127844,1308,32156421,2357,32159956,7744,0,0,0,268081838,172614,263475062,4.625088,48
75324432,10129152,1308,32196633,2357,32159883,7745,0,0,0,268089686,172612,263476370,4.625088,48
75324509,10130460,1308,32159716,2358,32200095,7746,0,0,0,268089686,172632,263477678,4.626396,48
75324547,10131768,1308,32159754,2357,32159778,7747,0,0,0,268089686,172631,263478986,4.626396,48
75363908,10133076,1308,32192090,2358,32159816,7748,0,0,0,268094918,172680,263480294,4.627704,48
75363979,10134384,1308,32192161,2358,32199068,7749,0,0,0,268094918,172657,263481602,4.627704,48
75364019,10135692,1308,32159165,2359,32199139,7750,0,0,0,268094918,172687,263482910,4.629012,48
75364053,10137000,1308,32159199,2359,32159229,7751,0,0,0,268094918,172692,263484218,4.629012,48
75364217,10138308,1308,32152332,2360,32159263,7752,0,0,0,268094918,172745,263485526,4.63032,48
75364277,10139616,1308,32152392,2359,32159274,7753,0,0,0,268094918,172754,263486834,4.63032,48
75403774,10140924,1308,32159174,2360,32159334,7754,0,0,0,268102766,172810,263488142,4.631628,48
75403850,10142232,1308,32159250,2360,32159231,7755,0,0,0,268102766,172812,263489450,4.631628,48
75403891,10143540,1308,32152250,2361,32159307,7756,0,0,0,268102766,172863,263490758,4.632936,48
75403924,10144848,1308,32152283,2361,32159245,7757,0,0,0,268102766,172869,263492066,4.632936,48
75403957,10146156,1308,32119822,2362,32159278,7758,0,0,0,268102766,172923,263493374,4.634244,48
75443896,10147464,1308,32159761,2361,32119885,7759,0,0,0,268107998,172949,263494682,4.634244,48
75443970,10148772,1308,32152788,2362,32159824,7760,0,0,0,268107998,172995,263495990,4.635552,48
75444868,10150080,1308,32153686,2362,32159784,7761,0,0,0,268110614,172996,263497298,4.635552,48
75444931,10151388,1308,32120733,2363,32160682,7762,0,0,0,268110614,173046,263498606,4.63686,48
75444968,10152696,1308,32120770,2363,32120797,7763,0,0,0,268110614,173068,263499914,4.63686,48
75445001,10154004,1308,32113751,2364,32120834,7764,0,0,0,268110614,173137,263501222,4.638168,48
75483768,10155312,1308,32152518,2363,32120714,7765,0,0,0,268115846,173159,263502530,4.638168,48
75483854,10156620,1308,32118961,2364,32159481,7766,0,0,0,268115846,173202,263503838,4.639476,48
75483893,10157928,1308,32119000,2364,32119022,7767,0,0,0,268115846,173218,263505146,4.639476,48
75483927,10159236,1308,32111972,2365,32119061,7768,0,0,0,268115846,173282,263506454,4.640784,48
75483961,10160544,1308,32112006,2365,32118980,7769,0,0,0,268115846,173299,263507762,4.640784,48
75524667,10161852,1308,32120317,2366,32119014,7770,0,0,0,268123694,173363,263509070,4.642092,48
75524742,10163160,1308,32116858,2366,32120378,7771,0,0,0,268123694,173371,263510378,4.642092,48
75564375,10164468,1308,32156491,2366,32120347,7772,0,0,0,268128926,173429,263511686,4.6434,48
75564452,10165776,1308,32119814,2367,32159980,7773,0,0,0,268128926,173411,263512994,4.6434,48
75564497,10167084,1308,32116322,2367,32119877,7774,0,0,0,268128926,173468,263514302,4.644708,48
75604564,10168392,1308,32156389,2367,32119813,7775,0,0,0,268136774,173477,263515610,4.644708,48
75644082,10169700,1308,32159251,2368,32159880,7776,0,0,0,268144622,173508,263516918,4.646016,48
75644158,10171008,1308,32155786,2368,32159312,7777,0,0,0,268144622,173490,263518226,4.646016,48
75684269,10172316,1308,32195897,2368,32159281,7778,0,0,0,268149854,173525,263519534,4.647324,48
75724475,10173624,1308,32199385,2369,32199392,7779,0,0,0,268157702,173486,263520842,4.647324,48
75763873,10174932,1308,32235238,2369,32199447,7780,0,0,0,268165550,173498,263522150,4.648632,48
75763948,10176240,1308,32235313,2369,32238737,7781,0,0,0,268165550,173442,263523458,4.648632,48
75804473,10177548,1308,32239683,2370,32238812,7782,0,0,0,268170782,173442,263524766,4.64994,48
75843968,10178856,1308,32275629,2370,32239745,7783,0,0,0,268173398,173396,263526074,4.64994,48
75844072,10180164,1308,32275733,2370,32279135,7784,0,0,0,268176014,173381,263527382,4.651248,48
75884044,10181472,1308,32280301,2371,32279239,7785,0,0,0,268178630,173324,263528690,4.651248,48
75924855,10182780,1308,32317559,2371,32280349,7786,0,0,0,268181246,173321,263529998,4.652556,48
75924964,10184088,1308,32317668,2371,32321047,7787,0,0,0,268182554,173250,263531306,4.652556,48
75964624,10185396,1308,32319758,2372,32321156,7788,0,0,0,268185170,173237,263532614,4.653864,48
76004078,10186704,1308,32355656,2372,32319821,7789,0,0,0,268186478,173181,263533922,4.653864,48
76004207,10188012,1308,32355785,2372,32359167,7790,0,0,0,268189094,173157,263535230,4.655172,48
76044771,10189320,1308,32360465,2373,32359296,7791,0,0,0,268189094,173093,263536538,4.655172,48
76084338,10190628,1308,32400032,2372,32360528,7792,0,0,0,268191710,173083,263537846,4.65648,48
76084458,10191936,1308,32393030,2373,32400095,7793,0,0,0,268194326,173005,263539154,4.65648,48
76123924,10193244,1308,32432496,2373,32400103,7794,0,0,0,268196942,172990,263540462,4.657788,48
76163751,10194552,1308,32439178,2374,32439569,7795,0,0,0,268198250,172908,263541770,4.657788,48
76163856,10195860,1308,32439283,2374,32439241,7796,0,0,0,268200866,172881,263543078,4.659096,48
76203787,10197168,1308,32439481,2375,32439346,7797,0,0,0,268200866,172814,263544386,4.659096,48
76244254,10198476,1308,32479948,2374,32439544,7798,0,0,0,268203482,172804,263545694,4.660404,48
76284448,10199784,1308,32513005,2375,32480011,7799,0,0,0,268206098,172726,263547002,4.660404,48
76324479,10201092,1308,32553036,2375,32520095,7800,0,0,0,268208714,172685,263548310,4.661712,48
76324588,10202400,1308,32520093,2376,32560126,7801,0,0,0,268210022,172579,263549618,4.661712,48
76404824,10203708,1308,32600329,2376,32520158,7802,0,0,0,268212638,172557,263550926,4.66302,48
76404933,10205016,1308,32560905,2377,32600394,7803,0,0,0,268213946,172442,263552234,4.66302,48
