now_us,bbr_full_bw,bbr_full_bw_cnt,bbr_max_bw,round_start,app_limited,bbr_min_rtt,bbr_state
16576665,30766,1,34602,0,0,1534404,3
16576688,30766,1,34602,0,0,1534404,3
16576696,30766,1,34602,0,0,1534404,3
16576704,30766,1,34602,0,0,1534404,3
16576712,30766,1,34602,0,0,1534404,3
16576721,30766,1,34602,0,0,1534404,3
16576730,30766,1,34602,0,0,1534404,3
16576738,30766,1,34602,0,0,1534404,3
16576746,30766,1,34602,0,0,1534404,3
16576759,30766,1,34602,0,0,1534404,3
16576767,30766,1,34602,0,0,1534404,3
16576776,30766,1,34602,0,0,1534404,3
16576784,30766,1,34602,0,0,1534404,3
16576809,30766,1,34602,0,0,1534404,3
16576818,30766,1,34602,0,0,1534404,3
16576827,30766,1,34602,0,0,1534404,3
16576835,30766,1,34602,0,0,1534404,3
16576844,30766,1,34602,0,0,1534404,3
16576852,30766,1,34602,0,0,1534404,3
16576860,30766,1,34602,0,0,1534404,3
16576868,30766,1,34602,0,0,1534404,3
16576892,30766,1,34602,0,0,1534404,3
16576900,30766,1,34602,0,0,1534404,3
16576908,30766,1,34602,0,0,1534404,3
16576917,30766,1,34602,0,0,1534404,3
16576925,30766,1,34602,0,0,1534404,3
16576933,30766,1,34602,0,0,1534404,3
16576941,30766,1,34602,0,0,1534404,3
16576950,30766,1,34602,0,0,1534404,3
16576962,30766,1,34602,0,0,1534404,3
16576971,30766,1,34602,0,0,1534404,3
16576980,30766,1,34602,0,0,1534404,3
16576988,30766,1,34602,0,0,1534404,3
16577081,30766,1,34602,0,0,1534404,3
16577089,30766,1,34602,0,0,1534404,3
16597030,30766,1,34602,0,0,1534404,3
16597067,30766,1,34602,0,0,1534404,3
16597079,30766,1,34602,0,0,1534404,3
16597090,30766,1,34602,0,0,1534404,3
16597100,30766,1,34602,0,0,1534404,3
16597112,30766,1,34602,0,0,1534404,3
16597122,30766,1,34602,0,0,1534404,3
16597164,30766,1,34602,0,0,1534404,3
16597173,30766,1,34602,0,0,1534404,3
16602497,30766,1,34602,0,0,1534404,3
16602532,30766,1,34602,0,0,1534404,3
16602544,30766,1,34602,0,0,1534404,3
16602795,30766,1,34602,0,0,1534404,3
16611280,30766,1,34602,0,0,1534404,3
16611347,30766,1,34602,0,0,1534404,3
16611368,30766,1,34602,0,0,1534404,3
16611382,30766,1,34602,0,0,1534404,3
16611395,30766,1,34602,0,0,1534404,3
16611409,30766,1,34602,0,0,1534404,3
16611422,30766,1,34602,0,0,1534404,3
16611436,30766,1,34602,0,0,1534404,3
16611451,30766,1,34602,0,0,1534404,3
16611477,30766,1,34602,0,0,1534404,3
16611491,30766,1,34602,0,0,1534404,3
16611505,30766,1,34602,0,0,1534404,3
16611519,30766,1,34602,0,0,1534404,3
16611533,30766,1,34602,0,0,1534404,3
16611546,30766,1,34602,0,0,1534404,3
16611560,30766,1,34602,0,0,1534404,3
16611574,30766,1,34602,0,0,1534404,3
16612614,30766,1,34602,0,0,1534404,3
16612661,30766,1,34602,0,0,1534404,3
16612690,30766,1,34602,0,0,1534404,3
16612709,30766,1,34602,0,0,1534404,3
16613003,30766,1,34602,0,0,1534404,3
16613026,30766,1,34602,0,0,1534404,3
16613044,30766,1,34602,0,0,1534404,3
16616593,30766,1,34602,0,0,1534404,3
16616646,30766,1,34602,0,0,1534404,3
16616666,30766,1,34602,0,0,1534404,3
16616683,30766,1,34602,0,0,1534404,3
16616700,30766,1,34602,0,0,1534404,3
16616717,30766,1,34602,0,0,1534404,3
16616734,30766,1,34602,0,0,1534404,3
16616751,30766,1,34602,0,0,1534404,3
16616781,30766,1,34602,0,0,1534404,3
16616799,30766,1,34602,0,0,1534404,3
16616816,30766,1,34602,0,0,1534404,3
16616833,30766,1,34602,0,0,1534404,3
16616850,30766,1,34602,0,0,1534404,3
16616867,30766,1,34602,0,0,1534404,3
16616883,30766,1,34602,0,0,1534404,3
16616899,30766,1,34602,0,0,1534404,3
16616929,30766,1,34602,0,0,1534404,3
16616946,30766,1,34602,0,0,1534404,3
16616963,30766,1,34602,0,0,1534404,3
16616979,30766,1,34602,0,0,1534404,3
16616996,30766,1,34602,0,0,1534404,3
16617096,30766,1,34602,0,0,1534404,3
16617694,30766,1,34602,0,0,1534404,3
16617725,30766,1,34602,0,0,1534404,3
16617744,30766,1,34602,0,0,1534404,3
16617762,30766,1,34602,0,0,1534404,3
16617779,30766,1,34602,0,0,1534404,3
16617795,30766,1,34602,0,0,1534404,3
16617812,30766,1,34602,0,0,1534404,3
16617857,30766,1,34602,0,0,1534404,3
16617874,30766,1,34602,0,0,1534404,3
16617890,30766,1,34602,0,0,1534404,3
16617907,30766,1,34602,0,0,1534404,3
16617925,30766,1,34602,0,0,1534404,3
16617942,30766,1,34602,0,0,1534404,3
16617958,30766,1,34602,0,0,1534404,3
16617975,30766,1,34602,0,0,1534404,3
16618003,30766,1,34602,0,0,1534404,3
16618020,30766,1,34602,0,0,1534404,3
16618037,30766,1,34602,0,0,1534404,3
16618054,30766,1,34602,0,0,1534404,3
16618070,30766,1,34602,0,0,1534404,3
16618087,30766,1,34602,0,0,1534404,3
16618104,30766,1,34602,0,0,1534404,3
16618121,30766,1,34602,0,0,1534404,3
16632988,30766,1,34602,0,0,1534404,3
16633053,30766,1,34602,0,0,1534404,3
16633077,30766,1,34602,0,0,1534404,3
16633098,30766,1,34602,0,0,1534404,3
16633123,30766,1,34602,0,0,1534404,3
16633144,30766,1,34602,0,0,1534404,3
16633164,30766,1,34602,0,0,1534404,3
16633184,30766,1,34602,0,0,1534404,3
16633219,30766,1,34602,0,0,1534404,3
16633241,30766,1,34602,0,0,1534404,3
16633261,30766,1,34602,0,0,1534404,3
16633281,30766,1,34602,0,0,1534404,3
16633301,30766,1,34602,0,0,1534404,3
16633322,30766,1,34602,0,0,1534404,3
16633343,30766,1,34602,0,0,1534404,3
16633364,30766,1,34602,0,0,1534404,3
16633401,30766,1,34602,0,0,1534404,3
16633422,30766,1,34602,0,0,1534404,3
16633443,30766,1,34602,0,0,1534404,3
16633463,30766,1,34602,0,0,1534404,3
16633484,30766,1,34602,0,0,1534404,3
16633504,30766,1,34602,0,0,1534404,3
16633526,30766,1,34602,0,0,1534404,3
16633554,30766,1,34602,0,0,1534404,3
16633588,30766,1,34602,0,0,1534404,3
16633609,30766,1,34602,0,0,1534404,3
16633629,30766,1,34602,0,0,1534404,3
16633650,30766,1,34602,0,0,1534404,3
16633670,30766,1,34602,0,0,1534404,3
16633690,30766,1,34602,0,0,1534404,3
16633710,30766,1,34602,0,0,1534404,3
16637176,30766,1,34602,0,0,1534404,3
16637204,30766,1,34602,0,0,1534404,3
16637222,30766,1,34602,0,0,1534404,3
16637239,30766,1,34602,0,0,1534404,3
16637256,30766,1,34602,0,0,1534404,3
16637273,30766,1,34602,0,0,1534404,3
16637289,30766,1,34602,0,0,1534404,3
16637333,30766,1,34602,0,0,1534404,3
16637350,30766,1,34602,0,0,1534404,3
16637366,30766,1,34602,0,0,1534404,3
16637383,30766,1,34602,0,0,1534404,3
16637399,30766,1,34602,0,0,1534404,3
16637416,30766,1,34602,0,0,1534404,3
16637433,30766,1,34602,0,0,1534404,3
16637449,30766,1,34602,0,0,1534404,3
16637475,30766,1,34602,0,0,1534404,3
16637492,30766,1,34602,0,0,1534404,3
16637509,30766,1,34602,0,0,1534404,3
16637567,30766,1,34602,0,0,1534404,3
16642875,30766,1,34602,0,0,1534404,3
16643390,30766,1,34602,0,0,1534404,3
16643417,30766,1,34602,0,0,1534404,3
16643438,30766,1,34602,0,0,1534404,3
16653094,30766,1,34602,0,0,1534404,3
16653141,30766,1,34602,0,0,1534404,3
16653192,30766,1,34602,0,0,1534404,3
16653211,30766,1,34602,0,0,1534404,3
16653231,30766,1,34602,0,0,1534404,3
16653281,30766,1,34602,0,0,1534404,3
16653299,30766,1,34602,0,0,1534404,3
16656566,30766,1,34602,0,0,1534404,3
16656613,30766,1,34602,0,0,1534404,3
16656636,30766,1,34602,0,0,1534404,3
16656681,30766,1,34602,0,0,1534404,3
16656698,30766,1,34602,0,0,1534404,3
16656715,30766,1,34602,0,0,1534404,3
16656731,30766,1,34602,0,0,1534404,3
16656752,30766,1,34602,0,0,1534404,3
16656769,30766,1,34602,0,0,1534404,3
16656785,30766,1,34602,0,0,1534404,3
16656801,30766,1,34602,0,0,1534404,3
16656830,30766,1,34602,0,0,1534404,3
16656848,30766,1,34602,0,0,1534404,3
16656864,30766,1,34602,0,0,1534404,3
16656881,30766,1,34602,0,0,1534404,3
16656986,30766,1,34602,0,0,1534404,3
16657003,30766,1,34602,0,0,1534404,3
16657021,30766,1,34602,0,0,1534404,3
16671185,30766,1,34602,0,0,1534404,3
16671249,30766,1,34602,0,0,1534404,3
16671273,30766,1,34602,0,0,1534404,3
16671294,30766,1,34602,0,0,1534404,3
16682962,30766,1,34602,0,0,1534404,3
16683029,30766,1,34602,0,0,1534404,3
16683053,30766,1,34602,0,0,1534404,3
16683468,30766,1,34602,0,0,1534404,3
16690830,30766,1,34602,0,0,1534404,3
16690892,30766,1,34602,0,0,1534404,3
16690917,30766,1,34602,0,0,1534404,3
16690939,30766,1,34602,0,0,1534404,3
16690961,30766,1,34602,0,0,1534404,3
16691017,30766,1,34602,0,0,1534404,3
16691057,30766,1,34602,0,0,1534404,3
16691074,30766,1,34602,0,0,1534404,3
16691090,30766,1,34602,0,0,1534404,3
16691501,30766,1,34602,0,0,1534404,3
16691545,30766,1,34602,0,0,1534404,3
16691567,30766,1,34602,0,0,1534404,3
16691981,30766,1,34602,0,0,1534404,3
16692025,30766,1,34602,0,0,1534404,3
16692049,30766,1,34602,0,0,1534404,3
16692068,30766,1,34602,0,0,1534404,3
16692087,30766,1,34602,0,0,1534404,3
16692110,30766,1,34602,0,0,1534404,3
16692131,30766,1,34602,0,0,1534404,3
16692171,30766,1,34602,0,0,1534404,3
16692216,30766,1,34602,0,0,1534404,3
16692240,30766,1,34602,0,0,1534404,3
16692260,30766,1,34602,0,0,1534404,3
16692279,30766,1,34602,0,0,1534404,3
16692298,30766,1,34602,0,0,1534404,3
16692316,30766,1,34602,0,0,1534404,3
16692333,30766,1,34602,0,0,1534404,3
16692353,30766,1,34602,0,0,1534404,3
16692378,30766,1,34602,0,0,1534404,3
16697594,30766,1,34602,0,0,1534404,3
16697678,30766,1,34602,0,0,1534404,3
16697709,30766,1,34602,0,0,1534404,3
16697732,30766,1,34602,0,0,1534404,3
16697767,30766,1,34602,0,0,1534404,3
16697788,30766,1,34602,0,0,1534404,3
16697817,30766,1,34602,0,0,1534404,3
16697839,30766,1,34602,0,0,1534404,3
16697885,30766,1,34602,0,0,1534404,3
16697910,30766,1,34602,0,0,1534404,3
16697945,30766,1,34602,0,0,1534404,3
16697967,30766,1,34602,0,0,1534404,3
16697990,30766,1,34602,0,0,1534404,3
16698012,30766,1,34602,0,0,1534404,3
16698036,30766,1,34602,0,0,1534404,3
16698062,30766,1,34602,0,0,1534404,3
16698107,30766,1,34602,0,0,1534404,3
16698130,30766,1,34602,0,0,1534404,3
16698155,30766,1,34602,0,0,1534404,3
16698183,30766,1,34602,0,0,1534404,3
16698205,30766,1,34602,0,0,1534404,3
16698228,30766,1,34602,0,0,1534404,3
16698279,30766,1,34602,0,0,1534404,3
16698302,30766,1,34602,0,0,1534404,3
16698348,30766,1,34602,0,0,1534404,3
16698375,30766,1,34602,0,0,1534404,3
16698447,30766,1,34602,0,0,1534404,3
16698475,30766,1,34602,0,0,1534404,3
16698502,30766,1,34602,0,0,1534404,3
16698525,30766,1,34602,0,0,1534404,3
16698551,30766,1,34602,0,0,1534404,3
16698574,30766,1,34602,0,0,1534404,3
16698647,30766,1,34602,0,0,1534404,3
16698676,30766,1,34602,0,0,1534404,3
16698706,30766,1,34602,0,0,1534404,3
16698731,30766,1,34602,0,0,1534404,3
16698759,30766,1,34602,0,0,1534404,3
16698791,30766,1,34602,0,0,1534404,3
16698815,30766,1,34602,0,0,1534404,3
16698850,30766,1,34602,0,0,1534404,3
16698894,30766,1,34602,0,0,1534404,3
16698920,30766,1,34602,0,0,1534404,3
16698950,30766,1,34602,0,0,1534404,3
16712123,30766,1,34602,0,0,1534404,3
16712185,30766,1,34602,0,0,1534404,3
16712248,30766,1,34602,0,0,1534404,3
16712275,30766,1,34602,0,0,1534404,3
16712293,30766,1,34602,0,0,1534404,3
16712313,30766,1,34602,0,0,1534404,3
16712330,30766,1,34602,0,0,1534404,3
16712347,30766,1,34602,0,0,1534404,3
16722250,30766,1,34602,0,0,1534404,3
16722356,30766,1,34602,0,0,1534404,3
16722385,30766,1,34602,0,0,1534404,3
16731323,30766,1,34602,0,0,1534404,3
16731388,30766,1,34602,0,0,1534404,3
16731412,30766,1,34602,0,0,1534404,3
16731434,30766,1,34602,0,0,1534404,3
16731459,30766,1,34602,0,0,1534404,3
16731508,30766,1,34602,0,0,1534404,3
16736949,30766,1,34602,0,0,1534404,3
16737019,30766,1,34602,0,0,1534404,3
16737045,30766,1,34602,0,0,1534404,3
16737069,30766,1,34602,0,0,1534404,3
16737090,30766,1,34602,0,0,1534404,3
16737116,30766,1,34602,0,0,1534404,3
16737137,30766,1,34602,0,0,1534404,3
16737158,30766,1,34602,0,0,1534404,3
16737194,30766,1,34602,0,0,1534404,3
16737215,30766,1,34602,0,0,1534404,3
16737238,30766,1,34602,0,0,1534404,3
16737260,30766,1,34602,0,0,1534404,3
16737281,30766,1,34602,0,0,1534404,3
16737302,30766,1,34602,0,0,1534404,3
16737324,30766,1,34602,0,0,1534404,3
16737346,30766,1,34602,0,0,1534404,3
16737387,30766,1,34602,0,0,1534404,3
16737409,30766,1,34602,0,0,1534404,3
16737429,30766,1,34602,0,0,1534404,3
16737450,30766,1,34602,0,0,1534404,3
16737473,30766,1,34602,0,0,1534404,3
16737494,30766,1,34602,0,0,1534404,3
16737514,30766,1,34602,0,0,1534404,3
16742408,30766,1,34602,0,0,1534404,3
16742491,30766,1,34602,0,0,1534404,3
16742518,30766,1,34602,0,0,1534404,3
16751455,30766,1,34602,0,0,1534404,3
16751519,30766,1,34602,0,0,1534404,3
16751544,30766,1,34602,0,0,1534404,3
16751570,30766,1,34602,0,0,1534404,3
16751591,30766,1,34602,0,0,1534404,3
16751619,30766,1,34602,0,0,1534404,3
16751640,30766,1,34602,0,0,1534404,3
16751661,30766,1,34602,0,0,1534404,3
16751697,30766,1,34602,0,0,1534404,3
16751718,30766,1,34602,0,0,1534404,3
16751738,30766,1,34602,0,0,1534404,3
16751760,30766,1,34602,0,0,1534404,3
16751780,30766,1,34602,0,0,1534404,3
16751800,30766,1,34602,0,0,1534404,3
16751821,30766,1,34602,0,0,1534404,3
16751846,30766,1,34602,0,0,1534404,3
16751882,30766,1,34602,0,0,1534404,3
16751903,30766,1,34602,0,0,1534404,3
16751923,30766,1,34602,0,0,1534404,3
16751945,30766,1,34602,0,0,1534404,3
16751966,30766,1,34602,0,0,1534404,3
16751986,30766,1,34602,0,0,1534404,3
16752009,30766,1,34602,0,0,1534404,3
16752033,30766,1,34602,0,0,1534404,3
16752062,30766,1,34602,0,0,1534404,3
16752083,30766,1,34602,0,0,1534404,3
16752104,30766,1,34602,0,0,1534404,3
16752281,30766,1,34602,0,0,1534404,3
16752479,30766,1,34602,0,0,1534404,3
16752546,30766,1,34602,0,0,1534404,3
16752574,30766,1,34602,0,0,1534404,3
16752599,30766,1,34602,0,0,1534404,3
16752620,30766,1,34602,0,0,1534404,3
16752640,30766,1,34602,0,0,1534404,3
16755988,30766,1,34602,0,0,1534404,3
16756036,30766,1,34602,0,0,1534404,3
16756060,30766,1,34602,0,0,1534404,3
16756081,30766,1,34602,0,0,1534404,3
16756102,30766,1,34602,0,0,1534404,3
16756122,30766,1,34602,0,0,1534404,3
16756144,30766,1,34602,0,0,1534404,3
16756165,30766,1,34602,0,0,1534404,3
16756199,30766,1,34602,0,0,1534404,3
16756220,30766,1,34602,0,0,1534404,3
16756241,30766,1,34602,0,0,1534404,3
16756266,30766,1,34602,0,0,1534404,3
16756287,30766,1,34602,0,0,1534404,3
16762622,30766,1,34602,0,0,1534404,3
16762687,30766,1,34602,0,0,1534404,3
16762711,30766,1,34602,0,0,1534404,3
16762765,30766,1,34602,0,0,1534404,3
16762787,30766,1,34602,0,0,1534404,3
16762808,30766,1,34602,0,0,1534404,3
16762828,30766,1,34602,0,0,1534404,3
16762848,30766,1,34602,0,0,1534404,3
16762870,30766,1,34602,0,0,1534404,3
16762891,30766,1,34602,0,0,1534404,3
16762911,30766,1,34602,0,0,1534404,3
16762943,30766,1,34602,0,0,1534404,3
16762965,30766,1,34602,0,0,1534404,3
16762986,30766,1,34602,0,0,1534404,3
16763007,30766,1,34602,0,0,1534404,3
16763032,30766,1,34602,0,0,1534404,3
16771536,30766,1,34602,0,0,1534404,3
16771604,30766,1,34602,0,0,1534404,3
16771631,30766,1,34602,0,0,1534404,3
16771652,30766,1,34602,0,0,1534404,3
16771672,30766,1,34602,0,0,1534404,3
16771693,30766,1,34602,0,0,1534404,3
16771719,30766,1,34602,0,0,1534404,3
16771740,30766,1,34602,0,0,1534404,3
16771776,30766,1,34602,0,0,1534404,3
16771796,30766,1,34602,0,0,1534404,3
16771817,30766,1,34602,0,0,1534404,3
16771838,30766,1,34602,0,0,1534404,3
16771858,30766,1,34602,0,0,1534404,3
16771879,30766,1,34602,0,0,1534404,3
16771899,30766,1,34602,0,0,1534404,3
16771920,30766,1,34602,0,0,1534404,3
16771962,30766,1,34602,0,0,1534404,3
16771983,30766,1,34602,0,0,1534404,3
16772010,30766,1,34602,0,0,1534404,3
16772030,30766,1,34602,0,0,1534404,3
16772050,30766,1,34602,0,0,1534404,3
16772072,30766,1,34602,0,0,1534404,3
16772096,30766,1,34602,0,0,1534404,3
16772116,30766,1,34602,0,0,1534404,3
16772148,30766,1,34602,0,0,1534404,3
16772169,30766,1,34602,0,0,1534404,3
16772190,30766,1,34602,0,0,1534404,3
16772210,30766,1,34602,0,0,1534404,3
16772231,30766,1,34602,0,0,1534404,3
16772251,30766,1,34602,0,0,1534404,3
16772271,30766,1,34602,0,0,1534404,3
16772291,30766,1,34602,0,0,1534404,3
16772321,30766,1,34602,0,0,1534404,3
16772341,30766,1,34602,0,0,1534404,3
16772900,30766,1,34602,0,0,1534404,3
16772925,30766,1,34602,0,0,1534404,3
16777273,30766,1,34602,0,0,1534404,3
16777325,30766,1,34602,0,0,1534404,3
16777349,30766,1,34602,0,0,1534404,3
16777371,30766,1,34602,0,0,1534404,3
16777401,30766,1,34602,0,0,1534404,3
16777422,30766,1,34602,0,0,1534404,3
16777442,30766,1,34602,0,0,1534404,3
16777462,30766,1,34602,0,0,1534404,3
16777496,30766,1,34602,0,0,1534404,3
16777518,30766,1,34602,0,0,1534404,3
16777538,30766,1,34602,0,0,1534404,3
16777559,30766,1,34602,0,0,1534404,3
16777579,30766,1,34602,0,0,1534404,3
16777600,30766,1,34602,0,0,1534404,3
16777625,30766,1,34602,0,0,1534404,3
16777645,30766,1,34602,0,0,1534404,3
16797421,30766,1,34602,0,0,1534404,3
16797487,30766,1,34602,0,0,1534404,3
16797517,30766,1,34602,0,0,1534404,3
16797539,30766,1,34602,0,0,1534404,3
16797560,30766,1,34602,0,0,1534404,3
16797587,30766,1,34602,0,0,1534404,3
16797608,30766,1,34602,0,0,1534404,3
16797628,30766,1,34602,0,0,1534404,3
16797661,30766,1,34602,0,0,1534404,3
16802463,30766,1,34602,0,0,1534404,3
16802518,30766,1,34602,0,0,1534404,3
16802564,30766,1,34602,0,0,1534404,3
16802593,30766,1,34602,0,0,1534404,3
16802615,30766,1,34602,0,0,1534404,3
16802635,30766,1,34602,0,0,1534404,3
16802765,30766,1,34602,0,0,1534404,3
16811354,30766,1,34602,0,0,1534404,3
16811406,30766,1,34602,0,0,1534404,3
16811458,30766,1,34602,0,0,1534404,3
16811486,30766,1,34602,0,0,1534404,3
16811507,30766,1,34602,0,0,1534404,3
16811527,30766,1,34602,0,0,1534404,3
16811547,30766,1,34602,0,0,1534404,3
16811570,30766,1,34602,0,0,1534404,3
16811590,30766,1,34602,0,0,1534404,3
16811610,30766,1,34602,0,0,1534404,3
16811643,30766,1,34602,0,0,1534404,3
16811666,30766,1,34602,0,0,1534404,3
16811687,30766,1,34602,0,0,1534404,3
16811707,30766,1,34602,0,0,1534404,3
16811727,30766,1,34602,0,0,1534404,3
16811748,30766,1,34602,0,0,1534404,3
16811768,30766,1,34602,0,0,1534404,3
16811789,30766,1,34602,0,0,1534404,3
16811821,30766,1,34602,0,0,1534404,3
16811842,30766,1,34602,0,0,1534404,3
16811862,30766,1,34602,0,0,1534404,3
16811883,30766,1,34602,0,0,1534404,3
16812358,30766,1,34602,0,0,1534404,3
16812404,30766,1,34602,0,0,1534404,3
16816958,30766,1,34602,0,0,1534404,3
16817044,30766,1,34602,0,0,1534404,3
16817077,30766,1,34602,0,0,1534404,3
16817099,30766,1,34602,0,0,1534404,3
16817120,30766,1,34602,0,0,1534404,3
16817141,30766,1,34602,0,0,1534404,3
16817162,30766,1,34602,0,0,1534404,3
16817184,30766,1,34602,0,0,1534404,3
16817204,30766,1,34602,0,0,1534404,3
16817238,30766,1,34602,0,0,1534404,3
16817260,30766,1,34602,0,0,1534404,3
16817282,30766,1,34602,0,0,1534404,3
16817307,30766,1,34602,0,0,1534404,3
16817327,30766,1,34602,0,0,1534404,3
16817348,30766,1,34602,0,0,1534404,3
16817368,30766,1,34602,0,0,1534404,3
16817388,30766,1,34602,0,0,1534404,3
16817422,30766,1,34602,0,0,1534404,3
16817444,30766,1,34602,0,0,1534404,3
16817470,30766,1,34602,0,0,1534404,3
16817492,30766,1,34602,0,0,1534404,3
16817512,30766,1,34602,0,0,1534404,3
16817533,30766,1,34602,0,0,1534404,3
16817553,30766,1,34602,0,0,1534404,3
16817575,30766,1,34602,0,0,1534404,3
16817605,30766,1,34602,0,0,1534404,3
16817626,30766,1,34602,0,0,1534404,3
16817647,30766,1,34602,0,0,1534404,3
16817973,30766,1,34602,0,0,1534404,3
16818021,30766,1,34602,0,0,1534404,3
16818046,30766,1,34602,0,0,1534404,3
16818093,30766,1,34602,0,0,1534404,3
16818113,30766,1,34602,0,0,1534404,3
16818134,30766,1,34602,0,0,1534404,3
16818157,30766,1,34602,0,0,1534404,3
16818177,30766,1,34602,0,0,1534404,3
16818197,30766,1,34602,0,0,1534404,3
16818217,30766,1,34602,0,0,1534404,3
16818237,30766,1,34602,0,0,1534404,3
16818750,30766,1,34602,0,0,1534404,3
16837943,30766,1,34602,0,0,1534404,3
16837981,30766,1,34602,0,0,1534404,3
16837999,30766,1,34602,0,0,1534404,3
16838014,30766,1,34602,0,0,1534404,3
16838053,30766,1,34602,0,0,1534404,3
16838068,30766,1,34602,0,0,1534404,3
16838082,30766,1,34602,0,0,1534404,3
16838095,30766,1,34602,0,0,1534404,3
16842330,30766,1,34602,0,0,1534404,3
16842359,30766,1,34602,0,0,1534404,3
16842372,30766,1,34602,0,0,1534404,3
16842718,30766,1,34602,0,0,1534404,3
16842745,30766,1,34602,0,0,1534404,3
16842758,30766,1,34602,0,0,1534404,3
16851201,30766,1,34602,0,0,1534404,3
16851237,30766,1,34602,0,0,1534404,3
16851250,30766,1,34602,0,0,1534404,3
16851260,30766,1,34602,0,0,1534404,3
16851274,30766,1,34602,0,0,1534404,3
16851285,30766,1,34602,0,0,1534404,3
16856689,30766,1,34602,0,0,1534404,3
16856726,30766,1,34602,0,0,1534404,3
16856739,30766,1,34602,0,0,1534404,3
16856751,30766,1,34602,0,0,1534404,3
16856762,30766,1,34602,0,0,1534404,3
16856772,30766,1,34602,0,0,1534404,3
16856783,30766,1,34602,0,0,1534404,3
16856794,30766,1,34602,0,0,1534404,3
16856826,30766,1,34602,0,0,1534404,3
16856836,30766,1,34602,0,0,1534404,3
16856846,30766,1,34602,0,0,1534404,3
16856856,30766,1,34602,0,0,1534404,3
