now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B
5279854,1308,1,0,0.473496,2147483647,976583,461724,0,933912
5279905,1308,1,0,0.474804,2147483647,976634,463032,0,936528
5279942,1308,1,0,0.476112,2147483647,970280,464340,0,936528
5279973,1308,1,0,0.47741999999999996,2147483647,970311,465648,0,936528
5280035,1308,1,0,0.478728,2147483647,963981,466956,0,936528
5280076,1308,1,0,0.48003599999999996,2147483647,964022,468264,0,939144
5319059,2616,1,0,0.481344,2147483647,996614,470880,0,949608
5319181,1308,1,0,0.48396,2147483647,990344,472188,0,954840
5319222,1308,1,0,0.485268,2147483647,990385,473496,0,954840
5319258,1308,1,0,0.48657599999999995,2147483647,984030,474804,0,954840
5319290,1308,1,0,0.487884,2147483647,984062,476112,0,954840
5319322,2616,1,0,0.48919199999999996,2147483647,977840,478728,0,954840
5319354,1308,1,0,0.49180799999999997,2147483647,971618,480036,0,954840
5358958,1308,1,0,0.493116,2147483647,1011222,481344,0,973152
5359067,2616,1,0,0.494424,2147483647,1005077,483960,0,975768
5359119,2616,1,0,0.49704,2147483647,998875,486576,0,978384
5359155,1308,1,0,0.499656,2147483647,992657,487884,0,978384
5359187,1308,1,0,0.500964,2147483647,992689,489192,0,978384
5359220,1308,1,0,0.5022719999999999,2147483647,986468,490500,0,978384
5398228,1308,1,0,0.50358,2147483647,1025476,491808,0,994080
5398341,1308,1,0,0.504888,2147483647,1019501,493116,0,996696
5398391,1308,1,0,0.506196,2147483647,1019551,494424,0,999312
5398427,1308,1,0,0.507504,2147483647,1013500,495732,0,999312
5398459,1308,1,0,0.5088119999999999,2147483647,1013532,497040,0,999312
5398491,1308,1,0,0.51012,2147483647,1007476,498348,0,999312
5398522,1308,1,0,0.511428,2147483647,1007507,499656,0,999312
5438410,1308,1,0,0.512736,2147483647,1041307,500964,0,1012392
5438518,1308,1,0,0.514044,2147483647,1041415,502272,0,1015008
5438570,1308,1,0,0.5153519999999999,2147483647,1035379,503580,0,1017624
5438606,1308,1,0,0.51666,2147483647,1035415,504888,0,1017624
5438640,1308,1,0,0.517968,2147483647,1029361,506196,0,1017624
5438671,1308,1,0,0.519276,2147483647,1029392,507504,0,1017624
5478564,1308,1,0,0.5205839999999999,2147483647,1063197,508812,0,1028088
5478679,1308,1,0,0.521892,2147483647,1063312,510120,0,1030704
5478732,1308,1,0,0.5232,2147483647,1057359,511428,0,1033320
5478767,1308,1,0,0.524508,2147483647,1057394,512736,0,1033320
5478831,1308,1,0,0.525816,2147483647,1051452,514044,0,1033320
5478872,1308,1,0,0.5271239999999999,2147483647,1051493,515352,0,1035936
5478904,1308,1,0,0.528432,2147483647,1045518,516660,0,1035936
5517959,1308,1,0,0.52974,2147483647,1084573,517968,0,1046400
5518076,2616,1,0,0.531048,2147483647,1078684,520584,0,1049016
5518132,1308,1,0,0.533664,2147483647,1072734,521892,0,1051632
5518166,1308,1,0,0.534972,2147483647,1072768,523200,0,1051632
5518199,2616,1,0,0.53628,2147483647,1066795,525816,0,1051632
5558263,1308,1,0,0.5388959999999999,2147483647,1100969,527124,0,1064712
5558372,1308,1,0,0.540204,2147483647,1101078,528432,0,1067328
5558424,1308,1,0,0.541512,2147483647,1095241,529740,0,1069944
5558459,1308,1,0,0.54282,2147483647,1095276,531048,0,1069944
5558493,1308,1,0,0.544128,2147483647,1089421,532356,0,1069944
5598725,1308,1,0,0.5454359999999999,2147483647,1129653,533664,0,1077792
5598835,1308,1,0,0.546744,2147483647,1123873,534972,0,1080408
5598887,1308,1,0,0.548052,2147483647,1123925,536280,0,1083024
5598923,2616,1,0,0.54936,2147483647,1118072,538896,0,1083024
5638251,1308,1,0,0.551976,2147483647,1151511,540204,0,1090872
5638357,1308,1,0,0.553284,2147483647,1151617,541512,0,1093488
5638412,1308,1,0,0.554592,2147483647,1145782,542820,0,1096104
5638447,1308,1,0,0.5559,2147483647,1145817,544128,0,1096104
5638479,1308,1,0,0.5572079999999999,2147483647,1140042,545436,0,1096104
5678504,1308,1,0,0.558516,2147483647,1180067,546744,0,1103952
5678611,2616,1,0,0.559824,2147483647,1174366,549360,0,1106568
5678666,1308,1,0,0.5624399999999999,2147483647,1168613,550668,0,1109184
5678700,1308,1,0,0.563748,2147483647,1168647,551976,0,1109184
5718402,1308,1,0,0.565056,2147483647,1202542,553284,0,1117032
5718510,1308,1,0,0.566364,2147483647,1202650,554592,0,1119648
5718565,1308,1,0,0.567672,2147483647,1196897,555900,0,1122264
5718601,1308,1,0,0.5689799999999999,2147483647,1196933,557208,0,1122264
5719896,1308,1,0,0.570288,2147483647,1192421,558516,0,1124880
5758009,1308,1,0,0.571596,2147483647,1230534,559824,0,1130112
5758414,1308,1,0,0.572904,2147483647,1225131,561132,0,1132728
5758483,1308,1,0,0.574212,2147483647,1225200,562440,0,1135344
5758526,2616,1,0,0.5755199999999999,2147483647,1219597,565056,0,1137960
5797962,1308,1,0,0.578136,2147483647,1253386,566364,0,1143192
5798071,1308,1,0,0.579444,2147483647,1253495,567672,0,1145808
5798126,1308,1,0,0.5807519999999999,2147483647,1247903,568980,0,1148424
5798609,1308,1,0,0.58206,2147483647,1248386,570288,0,1151040
5799079,1308,1,0,0.583368,2147483647,1243210,571596,0,1151040
5840657,1308,1,0,0.584676,2147483647,1284788,572904,0,1156272
5840766,2616,1,0,0.585984,2147483647,1279250,575520,0,1158888
5840821,1308,1,0,0.5886,2147483647,1273659,576828,0,1161504
5840856,1308,1,0,0.589908,2147483647,1273694,578136,0,1161504
5877750,1308,1,0,0.591216,2147483647,1304941,579444,0,1169352
5878844,1308,1,0,0.5925239999999999,2147483647,1306035,580752,0,1171968
5878949,1308,1,0,0.593832,2147483647,1300607,582060,0,1174584
5879021,1308,1,0,0.59514,2147483647,1300679,583368,0,1177200
5919514,1308,1,0,0.596448,2147483647,1335640,584676,0,1179816
5919630,1308,1,0,0.597756,2147483647,1335756,585984,0,1182432
5919683,1308,1,0,0.5990639999999999,2147483647,1330276,587292,0,1185048
5919718,1308,1,0,0.600372,2147483647,1330311,588600,0,1185048
5919751,1308,1,0,0.60168,2147483647,1324812,589908,0,1185048
5958170,1308,1,0,0.602988,2147483647,1363231,591216,0,1192896
5958279,2616,1,0,0.6042959999999999,2147483647,1357807,593832,0,1195512
5958335,1308,1,0,0.606912,2147483647,1352330,595140,0,1198128
5958370,1308,1,0,0.60822,2147483647,1352365,596448,0,1198128
